RC T,RC 45,RC 60,RC 90,RC 120,RC 121+,RC A,AP SPT,SPORTCB,PDM CBT,PDM CBS,PDM IH,PDM GH,PDM RS,A3MIB TON SPT,A3MIB TON CBT,A3MIB TON CBS,A3MIB TON IH,A3MIB TON GH,A3MIB TON RS,LMIB RUB SPT,LMIB RUB  CBT,LMIB RUB  CBS,LMIB RUB  IH,LMIB RUB  GH,LMIB RUB  RS,MR SPT,MR CBT,MR CBS,MR IH,MR GH,MR RS,SP RUB SPT,LMS RUB SPT,LMS RUB CBT,LMS RUB CBS,LMS RUB IH,LMS RUB GH,LMS RUB RS,LMS TON SPT,LMS TON CBT,LMS TON  CBS,LMS TON  IH,LMS TON  GH,LMS TON  RS,L3MS RUB SPT,L3MS RUB CBT,L3MS RUB CBS,L3MS RUB IH,L3MS RUB GH,L3MS RUB RS,L3MS TON SPT,L3MS TON CBT,L3MS TON CBS,L3MS TON IH,L3MS TON GH,L3MS TON RS,L3MS PPRICE CBT,L3MS PPRICE CBS,L3MS PPRICE IH,L3MS PPRICE  GH,L3MS PPRICE  RS,CSM CBT,CSM CBS,CSM IH,CSM GH,CSM RS,SMR TON SPT ,SMR TON CBT,SMR TON CBS,SMR TON IH,SMR TON GH,SMR TON RS,SMR RUB SPT ,SMR RUB CBT,SMR RUB CBS,SMR RUB IH,SMR RUB GH,SMR RUB RS,PFMR TON SPT ,PFMR TON CBT,PFMR TON CBS,PFMR TON IH,PFMR TON GH,PFMR TON RS,SiteTraffic,USD Rate,EURO Rate,OP RUB SPT
0.7857552405919596,0.6329053595661411,1.6124147400257416,-1.1933267133083778,0.3504360421824209,0.7079713156719313,0.9265374412538182,-0.8376256592423044,1.3243428485722624,1.5821959499722873,-5.290467310262674,-2.66393899590788,-0.7333896611458826,-0.10216065472188403,-0.07994551050301456,0.07170481961155704,0.5560758880607055,-0.6115215503988094,0.9399622626012756,-1.1859421651742725,-1.535176288361018,-1.6143684000523473,0.29112360078627597,-1.2575234781458686,0.2888561398635799,-1.4057069080506999,-0.3259375678935491,0.2362440822110824,-0.7505256873896242,-0.7559178864996943,-0.0954538743923598,-0.8458565556495581,-1.8655583650341154,-0.25620646499330074,-0.5212565798424227,-1.1926224287282075,0.8040600109605048,3.553892531020401,-1.1466931850926954,1.011302354749979,0.15731211469948903,-0.905188301799318,0.8325556498227428,3.0260077091868895,-0.49968125368853716,-0.8356089795542296,-0.8237933190995115,-1.0269805402579777,0.12327118076070062,2.7107837655739035,-1.5012000932047316,0.23667108067159187,-0.23522393835997327,-0.37055318298164025,0.7493742791462021,2.3405796929729576,-0.6484863556725089,-1.1949697847862824,-1.9000830765959453,-1.8854641208116691,-1.1234712787877168,-1.5918989097083176,-2.013821710742802,-1.297074570619186,-2.443584426363704,-2.326658021512164,-2.459139939562846,-0.8370172504332636,-0.4412074035225786,-0.6995743374530468,-0.5337762487440612,-1.4716461722703458,-1.596475543690698,-0.6540553320251109,-0.298881760221177,-1.0809317143002612,-1.060862511492059,-1.3378208002072565,-1.73092796868971,0.5298548729941105,0.5877931685933289,-1.3476813665522949,0.37033887092384654,-0.11521295258090526,0.8710594269708707,-2.072733224203893,-1.2280619691840942,-1.246848368730459,118338347.37
0.03963836980472798,0.5003631218064952,-0.9234221474112068,-1.2906956621992969,-0.09040166359640661,0.5657911230157116,0.6428833443657319,-0.7795391746344521,1.3698070885291702,0.6019671390284523,-0.04391547243492359,0.013223196058870861,0.6647604453417671,-0.08827755079354373,0.19220339793032204,0.5085392743138573,0.4357006364778199,-0.7818732511763103,1.145487305193407,-0.9285078536370214,-0.7286122649919893,-0.14341847510876832,-0.5461664747533665,-1.174534455007071,0.39886562697661265,-1.3764073909506724,-0.5951278099004935,-0.4013350752355118,-0.5567883648280657,-0.6352474398319115,0.6289843682130642,0.45536424903830963,-0.9840294750494459,-1.8240215015848948,-1.3931944363930753,-1.651581843659323,-1.0640124685775745,-1.7427810582234946,-2.860027092910702,-1.9270138909787486,-1.5992030577386926,-1.6773293317151203,-0.16878951810214443,-1.2453542346507351,-2.130943316681978,-1.1965451865104193,-1.0577659587631398,-1.4911672432494345,-0.18356290326389268,2.177164768899981,-2.1464914294309287,-0.8750349891251937,-0.9114539557114787,-0.9726217731489626,0.4451924723087226,2.10395756926273,-1.302759501275892,-1.0235921775734376,-2.294097022767399,-1.790509499646803,-1.090546468486209,-1.5831514355336367,-1.1055919828222127,0.031086619056790023,-0.5056600081931738,-0.06453841641746305,0.4896397397560221,-0.8370172504332636,-0.4412074035225786,-0.6995743374530468,-0.5337762487440612,-1.4716461722703458,-1.596475543690698,-0.6540553320251109,-0.298881760221177,-1.0809317143002612,-1.060862511492059,-1.3378208002072565,-1.73092796868971,-0.37113838463624765,-0.7972199880497866,1.0784384184537008,0.09288915478709359,-0.7168255181193741,0.8019466599409382,-1.0728782677410273,-1.2652074273467326,-1.2675427239871138,177592344.35
1.2612027894359663,1.4044773357177665,1.7660453661917426,-0.8870839612402005,1.0040756663652388,0.3145841388802569,0.31094992301112057,-0.6386932646019572,1.4950474676860064,1.0223210775258258,-0.1808661728183328,0.24468680590942526,-0.12883969943299295,1.7178070770053437,0.42361874769816393,0.8064411755938339,0.44024519962986325,-1.0127056071812313,1.353758298228857,-0.38778973404032663,-0.4924806117087585,0.06866873685695905,-0.27012522911908227,-1.5226828264306724,0.8904053446918689,-1.2952187664519907,-0.6416797361712542,-0.9405646773519859,-0.624558560612351,-0.08920089235992175,0.931871019335552,1.5950036072760125,-0.8037970149875587,-0.9549324580464222,-0.7102668645160095,-1.2438730380070382,-0.4695922560793183,0.3905671491664259,-1.2693838347137987,-0.7964079587751312,-0.6407227431826628,-1.1932982225842026,0.36740827087415745,0.8843102914486775,-0.5171938760715953,-1.1255250144258238,-0.923138469250842,-1.8727136626082668,-0.23874264168672885,1.9846998227055093,-2.165555068019596,-1.003536387504577,-0.8380976917053731,-1.7697892766190844,0.3495110972607399,1.9386035546207885,-1.3483367072270673,-0.8361449632347238,-1.2389937636467492,-1.6672337132844723,-0.9082453405502062,-1.525336904814848,-0.1389257693262876,0.29882515302979407,1.2612084814820432,0.8767204966605997,2.217298262500112,-0.8370172504332636,-0.4412074035225786,-0.6995743374530468,-0.5337762487440612,-1.4716461722703458,-1.596475543690698,-0.6540553320251109,-0.298881760221177,-1.0809317143002612,-1.060862511492059,-1.3378208002072565,-1.73092796868971,0.3276701990449606,0.17711406761253706,2.1489596326279647,0.04046026661166425,-0.6655019061427438,0.3284312834213641,-0.8983911038549045,-1.3054281157637746,-1.2684536044669985,208943893.57
0.29985111285219596,0.10528585140192177,1.4204566375694814,-1.2604850178079532,0.9587150773670088,0.009750587785821592,0.25322085492690344,-0.7547945773956625,1.446624619987229,0.5458852893768699,-0.11454195022483221,0.6841708268671078,-0.4243615634246198,-1.296828701336969,0.7562930703051634,1.3116998293202229,0.13762877310517382,-1.172749084893201,1.5240353227229357,-0.0829126663443077,-0.04965073340891791,0.46913058007788594,0.4505874087668976,-1.834345171393013,1.1848329045386063,-0.7312754471495257,-0.7049634391077038,-0.8704902262694003,0.17266083654799394,0.18294318420829778,0.46018080235675546,1.9060235143986834,-0.2365718662007169,-0.7481100344561524,-0.7756232304807638,-1.4492005085896313,1.2734837950862803,1.338832783919768,-0.9589391095612234,-0.6638672505863922,-0.9238538793086333,-1.4278663779679472,1.8920774362765622,1.639137665736421,-1.063229826857243,-1.3254837192882107,-1.0206233090436287,-1.9770053614617182,-0.0371636641058574,0.139003199177274,-2.0894551761330225,-1.6969265942946343,-1.3244358944542083,-2.010063114807411,0.7595335369420518,0.9187091005588554,-1.568706521169818,-0.590916251542313,-0.4787572216990881,-2.2638376569247853,-0.9195716045771416,-0.7561945038773925,-0.03886194936967649,-1.6558305796685773,0.03258177648670118,0.07123407247442247,0.4752630982324178,-0.8370172504332636,-0.4412074035225786,-0.6995743374530468,-0.5337762487440612,-1.4716461722703458,-1.596475543690698,-0.6540553320251109,-0.298881760221177,-1.0809317143002612,-1.060862511492059,-1.3378208002072565,-1.73092796868971,1.3108229295042997,1.3287581064335876,1.2549117788958388,0.3813106826515208,-1.1061235288727067,1.1999025623622745,-0.9078385260644876,-1.320562497732821,-1.2367337203351716,282359752.45
1.3110853974610104,0.9116017094141933,2.5760637069769623,-1.2473579330323759,1.6921385391503054,0.18909773245263847,0.7863392276919389,-0.36263165152944765,1.6628554042309258,1.4142963468154144,-0.04391547243492359,0.8275370362363346,0.07965755255465524,0.3858917582114036,1.3446424773007961,2.0721726784544736,0.39982361567450075,-0.8982649056784889,1.6321792695173434,-0.028828695695159886,0.49664157208890797,1.0887372964631123,-0.0598216250691077,-1.8666937804563473,1.33168861775547,-0.014847676341115933,-0.08236853291458167,0.15545179779715018,-0.7122436596903243,0.0477370137102697,0.9221777702334668,-0.17396446094675772,-0.7785138395083844,-0.8338464465959574,-0.8018509977649908,-1.0913375578759839,0.1473991061980289,1.5933698687095066,-1.0158061479981613,-0.8835331482754764,-1.0588913323288323,-0.9879457724524481,0.6931462256566164,1.8914445864636082,-0.5318082585749536,-0.9165855734077919,-0.7999327352517479,-1.751470374783004,0.44679416975264097,1.7086330273007542,-1.3967870084274698,-0.968250808329899,-1.0514023370246248,-1.7048668517553356,1.091368830326835,1.8353810612004273,-0.9614473929244823,-0.41265752940585354,-0.5272602040059454,-1.990178454625717,-0.8828708024498813,-0.5831235547816248,-0.18115680372846285,-1.10654005295382,0.4505285923869166,0.15681108094575552,-1.540393588729261,-0.8370172504332636,-0.4412074035225786,-0.6995743374530468,-0.5337762487440612,-1.4716461722703458,-1.596475543690698,-0.6540553320251109,-0.298881760221177,-1.0809317143002612,-1.060862511492059,-1.3378208002072565,-1.73092796868971,-2.1748242375536035,-1.6497990541076197,-1.263801713373524,-2.012799018500765,-2.3315518314353865,-0.9992086628936495,-1.2781026747086595,-1.3313637182988958,-1.2672302406013898,231863829.22
0.7877072824666852,0.7322306270157454,1.2659834272721124,-1.281356710886178,1.071229122450474,0.5126635342577353,0.28770838638143714,-0.22251104164229504,1.6512118766327153,0.23726315677549747,-0.04391547243492359,0.225154671352431,1.4029002466717764,0.7310451092092021,1.6793159996300402,2.4487082819658963,0.44387326018948364,-0.44486859436895004,1.6887005955169954,-0.36106835463140213,1.0917180488804803,1.7634637501728,-1.070179552967829,-1.9486439639678224,1.5083097946653214,-0.3201387789592692,-0.9310446270117423,-0.8399198722606159,-0.40988298120176553,-0.23585443469636244,1.405766415388433,-0.17396446094675772,-0.27590148567173806,-0.03120088599353887,0.1967973848846818,-1.651581843659323,1.0806526350679189,-0.7324829761786602,-0.8527853900265442,0.10233709168545736,0.26464934535886603,-1.6773293317151203,1.2888923250131152,-0.09382851672063922,-0.564024879780016,-0.5499289678026906,-0.4536286285312595,-1.9135569935020902,1.018045448139812,1.2385078892154415,-1.2319988117742335,-0.5260989374922521,-0.6585182357343966,-1.9140446948810292,1.4509336346847597,1.6191317052541496,-0.9802738949755591,-0.1693865765371245,-0.5881712638429751,-1.5607858675809918,-0.9305656106958824,-0.23570347382777837,0.8132934310591029,-0.05278709785190635,1.186099688118901,2.2684740016567098,-1.1467788616124817,-0.8370172504332636,-0.4412074035225786,-0.6995743374530468,-0.5337762487440612,-1.4716461722703458,-1.596475543690698,-0.6540553320251109,-0.298881760221177,-1.0809317143002612,-1.060862511492059,-1.3378208002072565,-1.73092796868971,-0.32161218862764396,-0.7506108695700913,0.02124940133923062,0.18626057972753834,-0.33747130168565087,0.9017538562276811,-1.0483391206130712,-1.3261301105562437,-1.2524251876122015,260033286.65
1.4915289034589603,1.981628500253378,1.4081909472714393,-1.2374627102152083,1.06213811149369,0.5823260657930223,0.7519020699324991,-0.18492253024372887,1.6909448648813736,0.15303712442357378,-0.04391547243492359,0.28387602602955253,-0.5601981107592152,0.24942762068707477,1.8691998168454498,2.55009237493767,0.42396378440221494,0.018640421270521932,1.7430114321565648,-0.29692475861297746,2.356692492808632,2.574762782192282,0.787577397865691,-0.8067506879321503,1.691469148516532,-0.4809926411309309,-1.4576745115403487,-0.9951821635499999,-0.9764364195063121,-0.1854371037335239,0.33424765693622294,-0.36514812297224863,-0.3101589789288468,-0.25163927822709226,-0.09433872427470966,-1.2710472640858754,1.7515206773189222,-1.2981926623404456,-1.7247009510896885,-0.47731809655298646,-0.2997923400042204,-1.1907454478768447,1.7617411501273854,-1.1734900265403228,-1.6290941957464447,-0.3558784176945194,-0.20504916597851558,-1.841735521206407,1.1869239370128255,-0.028168963155501686,-1.5283077188946246,-0.42556034527811576,-0.37407470802189485,-1.8087719343610293,1.3995109940242996,0.7783364946034643,-1.1962662099371302,0.01843646688649043,-0.7020341129629853,-1.1578490862881294,-0.7472579291895036,-0.30025321555995277,-0.6181516517736485,-1.7293005308541662,0.5173958183106574,-0.3534293705030085,-0.6312781781572818,-0.8370172504332636,-0.4412074035225786,-0.6995743374530468,-0.5337762487440612,-1.4716461722703458,-1.596475543690698,-0.6540553320251109,-0.298881760221177,-1.0809317143002612,-1.060862511492059,-1.3378208002072565,-1.73092796868971,1.2987556430744145,0.025126210848824014,0.2790959694140645,1.808337942017975,0.27799785067000676,1.9307485431057752,-0.9405667407379537,-1.3300061875393872,-1.2744452038867766,248673573.04
0.7185684719339457,0.9871928000612191,0.9277844926705044,-1.2484821154456425,0.8502246584708932,0.19971839110817122,0.8872091816644537,-0.1866088754055045,1.7284220820518466,-0.043600609129245786,-0.04391547243492359,-0.1558260734717691,0.11637236710500132,-0.630015847404011,1.7558250110907487,2.2395304664627975,-0.20782978620118156,0.27529408302970254,1.8082534574399824,0.08775023104885145,2.138780034141704,2.32131171765385,-0.006276896047480454,-0.23994508125535632,1.7238035588665612,-0.5566356589676724,-0.6163031821420518,-0.29633783835551075,-0.6690015402734513,-0.5298124564788288,1.0620874449581694,-1.4993880671682105,-0.3101589789288468,-0.2033681875981306,-0.001499221774349696,-1.651581843659323,1.4164751484839009,-0.8329097043187661,-1.2534186357473627,-0.4538079653008598,-0.20105499882882566,-1.6773293317151203,1.38438501178072,-0.46196908264132963,-1.3392916083029607,-0.11305303640550837,0.0773191194227516,-2.068448634756919,1.6197181029883982,-1.4172818469924384,-1.6224267785731656,-0.18469799351842298,0.010804510776206937,-2.1166970972784016,1.6709579681676956,-0.9488897802347751,-1.5093215513509093,0.17729245137596852,-0.7792835037203105,-0.8410020442010742,-0.5954656518226332,0.21334450826075235,1.852601735057437,-0.4068743350318158,0.14233726962062593,0.10989490594704901,-0.32540399722356106,-0.8370172504332636,-0.4412074035225786,-0.6995743374530468,-0.5337762487440612,-1.4716461722703458,-1.596475543690698,-0.6540553320251109,-0.298881760221177,-1.0809317143002612,-1.060862511492059,-1.3378208002072565,-1.73092796868971,0.2802298878996764,0.09617593567454279,-1.6087499973693227,0.7309507164239143,-0.2423382508706832,0.8899688372123041,-0.8838141045382205,-1.2895721505949305,-1.176767013737584,253147669.86
1.1528624058882369,1.9020603355506573,0.5707366696370424,-1.2681228092596042,1.1110736748347774,0.21774238762329118,0.887282695857104,-0.1839110343673634,1.7112406440621792,0.12495578743502386,0.5806484584788677,0.5424228442483299,-0.634382527791535,1.3515424364276918,1.5966148555052677,1.9050099137201872,-0.23170854153662107,0.38378408002273057,1.8262398520885692,0.26813220906349994,2.0650583556651005,2.1921392806002404,-1.1971094081394489,-0.174137561771894,2.0152833897674594,0.04750147006340453,-0.6585772012483346,-0.4392706785028352,0.354821493668923,-0.15126668715624378,0.6814985732511614,-1.0516316027841164,-0.3101589789288468,0.44905350092563173,0.3459283559106655,-0.5724631757692307,1.5219461754587913,1.0842124840318492,-0.1970084192285014,0.8654784564430602,0.37878087622251794,-0.3061243755010903,1.479804617905169,1.2875939091853106,-0.14985764126233833,0.0638802828066455,0.1313213373164499,-1.616346998767818,1.766312896977592,-0.43608350611294244,-1.3451989957629906,0.10171935147575473,0.054555404786778394,-1.4693062487140067,1.7468657027318226,0.12870169101895415,-1.3413272261434275,0.22830989379618782,-0.8626958705975928,-0.7102005968854936,-0.43888121122208845,0.32764758522757315,0.6992396053180364,-1.3969656618184312,-0.050420338496903326,0.6549638688164399,0.7729065528863654,-0.8370172504332636,-0.4412074035225786,-0.6995743374530468,-0.5337762487440612,-1.4716461722703458,-1.596475543690698,-0.6540553320251109,-0.298881760221177,-1.0809317143002612,-1.060862511492059,-1.3378208002072565,-1.73092796868971,0.016569518969199636,-0.002582536619549211,-1.0688992025605444,1.1193825950709084,-0.18863225205801123,-0.36750222115115144,-1.4633197968299285,-1.2079039666458318,-1.1681462399402716,247443981.84
1.521850952532968,2.392315004401219,0.7347090508051363,-1.2051168830228702,0.9319702536548866,0.6489255415460288,0.9956272551282672,-0.13730306895708888,1.7469859643465535,0.012598404341249965,-0.6842154239530803,0.4222991936077696,-0.06743846367084351,-0.7150625101822343,1.2814452937171001,1.3153826126635288,0.0756525834406478,0.505339119815083,1.7847198228407337,0.22791536992266917,2.093775073205005,2.022941184511146,-0.33229499997663214,0.28697359921450893,2.03052494150458,0.9603193664438755,-0.9643218271345395,-1.1369182928508972,-0.6093952893900548,0.36274277772618907,0.5414481578114774,-1.5309857919620322,-0.4734069975951128,0.8548091237406715,0.7377040702376005,-1.037806433676715,1.1392964482503432,2.0741916652449284,-0.8556698667364607,1.5496103918593622,1.061499665260172,-0.9683462557935237,1.0216207670394994,2.1052276172214683,-1.342383988256055,0.4604289710955484,0.42522429989632077,-1.521321515307751,1.5622993727180376,1.3926582743408091,-1.0097383366569244,0.8888467776578143,0.5682065009732055,-1.3711545295991954,1.4545347568022424,1.5270176013947725,-1.2325675964308422,0.2696466668501665,-0.6203827521148833,-0.5253723301593506,-0.5829390303939876,0.6747132872027429,-1.207771895424041,1.1246551692464877,-0.3400095447366177,-0.2991066843059601,0.6605289341029202,-0.8370172504332636,-0.4412074035225786,-0.6995743374530468,-0.5337762487440612,-1.4716461722703458,-1.596475543690698,-0.6540553320251109,-0.298881760221177,-1.0809317143002612,-1.060862511492059,-1.3378208002072565,-1.73092796868971,1.0749840377048276,0.595696883890584,-0.055381148698327116,1.7488698476315425,1.0987053865786833,-0.10764949564695547,-0.726228162831509,-1.1674871783933316,-1.1089758998869974,240286875.09
